sample_id	ReadsRaw	ReadsFiltered	ReadsLengthfiltered	FamilyKmers	KmerCoverage	KmerDupRate	ExtractLVL	ReadsExtracted	Order	Family	Species	Reference	ReadsMapped	ProportionMapped	ReadsDeduped	DuplicationRate	CoveredBP	ReadsBedfiltered	PostBedCoveredBP	FamPercentage	Ancientness	ReadsDeam(1term)	ReadsDeam(3term)	Deam5(95ci)	Deam3(95ci)	Deam5Cond(95ci)	Deam3Cond(95ci)
sample_25	82497	66020	32586	4364	0.03448	85.9	f	4507	Carnivora	Canidae	Canis_lupus_familiaris	fixed	4299	0.9538	91	47.2417	7682	-	-	81.98	-	1	2	0.0 (0.0,24.7)	5.6 (0.1,27.3)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	10879	0.1528	119	f	12222	Primates	Hominidae	Homo_sapiens	fixed	11749	0.9612	334	35.1766	15690	-	-	30.39	-	2	4	0.0 (0.0,6.1)	2.4 (0.3,8.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)
sample_26	276896	235720	213644	11409	0.09015	195	f	25340	Carnivora	Canidae	Canis_lupus_familiaris	fixed	24046	0.9489	762	31.5564	15975	-	-	69.33	-	3	8	1.4 (0.2,5.0)	0.6 (0.0,3.3)	N/A (N/A,N/A)	0.0 (0.0,97.5)
sample_26	276896	235720	213644	130	0.00292	164	f	437	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	145	0.0007334	3.46	f	11	Artiodactyla	Cervidae	Cervus_elaphus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	156	0.00223	45.1	f	836	Primates	Lemuridae	Eulemur_rubriventer	best	3	0.0035	2	1.5	43	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	157	0.002098	218	f	1662	Carnivora	Viverridae	Paguma_larvata	best	18	0.0108	15	1.2	121	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	176	0.0019	7.26	f	121	Carnivora	Ursidae	Ursus_thibetanus_formosanus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	181	0.0005637	5.24	f	78	Chiroptera	Pteropodidae	Rousettus_leschenaultii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	181	0.0007908	6.71	f	109	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	199	0.00298	4.11	f	29	Primates	Hylobatidae	Hylobates_lar	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	215	0.004636	4.72	f	56	Artiodactyla	Suidae	Sus_scrofa	fixed	9	0.1607	2	4.5	380	-	-	0.18	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	232	0.001051	7.99	f	315	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	236	0.002608	17.2	f	402	Carnivora	Phocidae	Monachus_monachus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	247	0.0005392	8.35	f	86	Chiroptera	Vespertilionidae	Myotis_lucifugus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	249	0.0007078	154	f	2128	Eulipotyphla	Soricidae	Sorex_gracillimus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	267	0.0004772	3.94	f	82	Rodentia	Sciuridae	Dremomys_everetti	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	272	0.0002869	4.37	f	141	Rodentia	Muridae	Hylomyscus_alleni	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	276	0.0007222	11.5	f	666	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	291	0.001447	3.23	f	70	Carnivora	Felidae	Felis_catus	fixed	2	0.0285	1	2	165	-	-	0.09	-	0	0	N/A (N/A,N/A)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	305	0.0005145	6.45	f	257	Rodentia	Cricetidae	Microtus_ochrogaster	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	314	0.0005378	3.28	f	67	Artiodactyla	Bovidae	Naemorhedus_griseus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	338	0.002851	80.6	f	2802	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	9	0.0032	9	1	104	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	506	0.0009588	4.59	f	329	Primates	Cercopithecidae	Macaca_tonkeana	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_26	276896	235720	213644	764	0.002899	125	f	7301	Carnivora	Mustelidae	Mustela_kathiah	best	12	0.0016	9	1.3333	92	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	1082	0.00205	3.74	f	310	Primates	Cercopithecidae	Macaca_tonkeana	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	11455	0.09051	102	f	13845	Carnivora	Canidae	Canis_lupus_familiaris	fixed	13036	0.9415	1354	9.6277	16509	-	-	36.66	-	5	13	1.0 (0.2,2.8)	0.6 (0.1,2.3)	0.0 (0.0,97.5)	0.0 (0.0,84.2)
sample_27	327463	282014	263523	129	0.001408	191	f	2220	Rodentia	Dipodidae	Stylodipus_telum	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	12928	0.1816	218	f	27214	Primates	Hominidae	Homo_sapiens	fixed	26122	0.9598	2315	11.2838	16562	-	-	62.68	-	4	15	0.6 (0.1,1.6)	0.2 (0.0,0.9)	0.0 (0.0,97.5)	0.0 (0.0,70.8)
sample_27	327463	282014	263523	132	0.0009266	3.58	f	48	Primates	Pitheciidae	Plecturocebus_cupreus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	1339	0.02887	10.5	f	292	Artiodactyla	Suidae	Sus_scrofa	fixed	221	0.7568	18	12.2777	2884	-	-	0.48	-	0	1	0.0 (0.0,70.8)	0.0 (0.0,60.2)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	140	0.001427	17	f	334	Chiroptera	Rhinolophidae	Rhinolophus_macrotis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	150	0.002053	23.3	f	547	Rodentia	Anomaluridae	Anomalurus_derbianus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	151	0.003392	137	f	743	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	1	0.0013	1	1	52	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	172	0.002298	219	f	1577	Carnivora	Viverridae	Genetta_genetta	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	177	0.001127	8.8	f	66	Eulipotyphla	Talpidae	Uropsilus_soricipes	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	183	0.0007995	10	f	107	Rodentia	Echimyidae	Proechimys_goeldii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	183	0.001976	6.36	f	112	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	199	0.002845	38.8	f	1064	Primates	Lemuridae	Eulemur_rubriventer	best	4	0.0037	4	1	93	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	242	0.0006879	502	f	4817	Eulipotyphla	Soricidae	Sorex_roboratus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	244	0.0007599	3.28	f	71	Chiroptera	Pteropodidae	Rousettus_madagascariensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	247	0.002729	15.2	f	326	Carnivora	Phocidae	Hydrurga_leptonyx	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	297	0.0006484	5.95	f	118	Chiroptera	Vespertilionidae	Myotis_dominicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	332	0.00056	3.49	f	153	Rodentia	Cricetidae	Microtus_ochrogaster	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	340	0.0006077	3.36	f	30	Rodentia	Sciuridae	Tamias_umbrinus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	340	0.0008896	9.38	f	627	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	344	0.001559	7.76	f	471	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	345	0.00291	114	f	3840	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	21	0.0054	19	1.1052	138	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	348	0.005211	6.84	f	109	Primates	Hylobatidae	Hylobates_agilis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	350	0.0003691	4	f	74	Rodentia	Muridae	Rattus_norvegicus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	377	0.001875	8.32	f	131	Carnivora	Felidae	Felis_catus	fixed	19	0.145	2	9.5	269	-	-	0.05	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	415	0.0007108	5.17	f	120	Artiodactyla	Bovidae	Bos_primigenius	best	16	0.1333	3	5.3333	416	3	416	0.08	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_27	327463	282014	263523	818	0.003104	119	f	9032	Carnivora	Mustelidae	Mustela_kathiah	best	7	0.0007	6	1.1666	205	1	136	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	1142	0.001956	3.62	f	133	Artiodactyla	Bovidae	Bos_grunniens	best	28	0.2105	4	7	533	4	533	0.03	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	130	0.001712	5.15	f	29	Lagomorpha	Ochotonidae	Ochotona_collaris	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	139	0.001227	2.61	f	28	Cingulata	Chlamyphoridae	Zaedyus_pichiy	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	139	0.001496	1.36	f	5	Artiodactyla	Delphinidae	Lagenorhynchus_albirostris	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	1394	0.00529	31.6	f	4481	Carnivora	Mustelidae	Mustela_kathiah	best	4	0.0008	4	1	66	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	141	0.001667	3.44	f	34	Primates	Atelidae	Alouatta_palliata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	14160	0.1989	362	f	46745	Primates	Hominidae	Homo_sapiens	fixed	45246	0.9679	2827	16.0049	16548	-	-	21.77	-	6	15	0.5 (0.1,1.3)	0.4 (0.1,1.2)	0.0 (0.0,84.2)	0.0 (0.0,97.5)
sample_28	495579	409789	376104	145	0.004325	8.31	f	44	Carnivora	Hyaenidae	Proteles_cristata	best	1	0.0227	1	1	110	1	110	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	150	0.002053	16.6	f	372	Rodentia	Anomaluridae	Anomalurus_derbianus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	156	0.001703	63.4	f	944	Rodentia	Dipodidae	Dipus_sagitta	best	3	0.0031	3	1	76	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	157	0.003527	121	f	610	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	1	0.0016	1	1	64	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	1595	0.003022	3.82	f	191	Primates	Cercopithecidae	Macaca_sylvanus	best	1	0.0052	1	1	131	1	131	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	161	0.00113	2.3	f	19	Primates	Pitheciidae	Plecturocebus_cupreus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	169	0.003658	2	f	5	Perissodactyla	Rhinocerotidae	Rhinoceros_unicornis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	170	0.003314	3.78	f	48	Carnivora	Eupleridae	Cryptoprocta_ferox	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	17681	0.1397	747	f	142998	Carnivora	Canidae	Canis_lupus_familiaris	fixed	138236	0.9666	10137	13.6367	16727	-	-	78.07	-	36	82	0.8 (0.4,1.2)	0.9 (0.5,1.3)	0.0 (0.0,60.2)	0.0 (0.0,97.5)
sample_28	495579	409789	376104	200	0.001187	3.15	f	23	Primates	Lepilemuridae	Lepilemur_ruficaudatus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	210	0.005569	10.5	f	56	Carnivora	Procyonidae	Nasua_nasua	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	214	0.004583	23.4	f	120	Perissodactyla	Equidae	Equus_asinus	best	2	0.0166	1	2	41	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	231	0.002972	5.01	f	122	Carnivora	Herpestidae	Herpestes_naso	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	235	0.001187	2.21	f	43	Primates	Cheirogaleidae	Microcebus_griseorufus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	246	0.003517	45.9	f	1363	Primates	Lemuridae	Eulemur_rubriventer	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	259	0.003862	4.51	f	40	Carnivora	Otariidae	Arctocephalus_townsendi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	268	0.002731	4.24	f	76	Chiroptera	Rhinolophidae	Rhinolophus_formosae	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	272	0.001188	4.78	f	111	Rodentia	Echimyidae	Proechimys_kulinae	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	303	0.001929	2.81	f	27	Eulipotyphla	Talpidae	Uropsilus_soricipes	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	356	0.004757	58.3	f	1057	Carnivora	Viverridae	Prionodon_pardicolor	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	378	0.003188	44.4	f	2037	Dasyuromorphia	Dasyuridae	Antechinus_flavipes	best	2	0.0009	2	1	81	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	443	0.004783	5.83	f	177	Carnivora	Ursidae	Ursus_americanus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	482	0.00137	84.5	f	1922	Eulipotyphla	Soricidae	Crocidura_fuliginosa	best	1	0.0005	1	1	142	1	142	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	493	0.01063	19.2	f	208	Artiodactyla	Suidae	Sus_scrofa	fixed	133	0.6394	8	16.625	1016	-	-	0.06	-	0	0	0.0 (0.0,60.2)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	511	0.001591	4.91	f	51	Chiroptera	Pteropodidae	Rousettus_lanosus	best	1	0.0196	1	1	81	1	81	-	-	0	0	0.0 (0.0,97.5)	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	564	0.006232	6.34	f	227	Carnivora	Phocidae	Phoca_fasciata	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	568	0.002574	5.27	f	436	Primates	Cebidae	Leontopithecus_rosalia	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	597	0.00894	3.42	f	43	Primates	Hylobatidae	Nomascus_gabriellae	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	624	0.001053	3.25	f	132	Rodentia	Cricetidae	Microtus_cabrerae	best	19	0.1439	3	6.3333	227	3	227	0.02	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	632	0.003143	2.88	f	65	Carnivora	Felidae	Felis_catus	fixed	0	0	0	0	0	-	-	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	635	0.001386	4.54	f	109	Chiroptera	Vespertilionidae	Myotis_macrodactylus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	770	0.002015	3.42	f	417	Chiroptera	Phyllostomidae	Artibeus_jamaicensis	best	1	0.0023	1	1	132	1	132	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	873	0.00156	2.75	f	47	Rodentia	Sciuridae	Tamias_umbrinus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_28	495579	409789	376104	922	0.0009724	2.99	f	39	Rodentia	Muridae	Rattus_norvegicus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	1258	0.01884	11.2	f	205	Primates	Hylobatidae	Hylobates_agilis	best	20	0.0975	1	20	189	1	189	-	-	0	0	0.0 (0.0,97.5)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	129	0.001388	2.62	f	25	Artiodactyla	Delphinidae	Orcinus_orca	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	131	0.001414	4.39	f	39	Carnivora	Ursidae	Ursus_thibetanus_mupinensis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	135	0.002013	4.56	f	32	Carnivora	Otariidae	Arctocephalus_townsendi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	137	0.0006929	2.17	f	6	Artiodactyla	Cervidae	Cervus_elaphus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	143	0.001883	5.44	f	54	Lagomorpha	Ochotonidae	Ochotona_koslowi	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	144	0.003235	56.9	f	354	Macroscelidea	Macroscelididae	Elephantulus_edwardii	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	145	0.00128	5.08	f	12	Cingulata	Chlamyphoridae	Euphractus_sexcinctus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	151	0.000896	2.64	f	10	Primates	Lepilemuridae	Lepilemur_septentrionalis	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
sample_29	403631	333628	313343	152	0.001391	3.8	f	29	Lagomorpha	Leporidae	Lepus_europaeus	best	0	0	0	0	0	0	0	-	-	0	0	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)	N/A (N/A,N/A)
